1904-11-20,Quick,OSCA,6,4,1489,1643,0.288,0.096,0.616,4,6,41.8,-30.8,162,139
1904-12-04,DEV,DTV,6,8,1392,1732,0.123,0.051,0.826,6,10,21.6,-14.5,168,141
1904-12-04,Quick,HOC,6,5,1529,1525,0.504,0.101,0.395,6,5,5.6,-5.7,155,157
1904-12-11,HOC,DEV,9,5,1518,1412,0.647,0.088,0.266,7,5,16.9,-19.7,148,162
1904-12-18,DEV,HOC,8,7,1393,1536,0.304,0.092,0.604,5,7,25.4,-21.9,153,142
1904-12-18,Quick,DTV,1,4,1534,1717,0.260,0.079,0.661,6,9,-7.0,6.5,149,142
1905-01-29,DEV,DTV,10,7,1418,1723,0.147,0.058,0.796,6,10,64.8,-58.3,158,150
1905-02-05,DTV,DEV,13,3,1664,1482,0.742,0.067,0.191,10,6,23.3,-25.2,146,153
1905-02-19,DTV,HOC,13,3,1687,1513,0.733,0.070,0.197,9,6,23.6,-27.7,144,158
1905-02-26,HOC,Quick,2,1,1486,1527,0.439,0.103,0.458,4,5,11.2,-13.3,151,165
1905-03-05,Quick,Amsterdamsch Twaalftal,0,14,1514,1749,0.201,0.082,0.717,4,6,-28.6,35.8,154,175
1905-03-12,Amsterdamsch Twaalftal,DTV,5,7,1748,1675,0.606,0.085,0.309,8,7,-37.9,29.6,165,145
1905-03-19,OSCA,HOC,4,8,1574,1462,0.652,0.092,0.256,6,4,-71.7,52.9,174,149
1905-03-19,OSCR,Amsterdamsch Twaalftal,5,16,1279,1711,0.072,0.043,0.885,3,8,-16.3,13.2,175,155
1905-03-26,Quick,OSCR,15,3,1516,1329,0.741,0.077,0.182,7,4,26.2,-31.6,153,170
1905-04-16,DEAK,Quick,1,26,1243,1543,0.148,0.063,0.789,4,8,-38.9,22.5,211,153
1905-04-16,HOC,DTV,5,6,1582,1774,0.251,0.078,0.672,6,9,10.8,-10.7,151,150
1905-05-07,DTV,Quick,10,3,1716,1519,0.758,0.064,0.178,10,6,18.0,-19.1,149,154
1905-05-14,DEV,DTV,1,20,1443,1734,0.158,0.060,0.783,6,10,-29.9,20.8,178,144
1905-05-21,DTV,Swift²,8,0,1759,1505,0.812,0.054,0.134,10,6,12.7,-15.1,135,149
1905-05-21,HOC,Swift²,4,7,1557,1453,0.643,0.089,0.268,7,5,-42.1,52.1,144,160
1905-05-21,OSCA,DTV,1,4,1525,1757,0.208,0.072,0.720,6,9,-2.3,2.3,180,141
1905-05-21,OSCR,EHOC,1,2,1253,1326,0.395,0.101,0.504,5,6,-7.1,6.9,178,175
1905-05-21,Quick,HOC,3,4,1502,1548,0.434,0.100,0.467,5,6,-8.6,9.0,151,155
1905-05-21,Swift²,DEV,6,2,1415,1415,0.501,0.096,0.403,7,6,38.0,-35.5,175,168
1905-06-25,DVD,Swift²,4,1,1318,1521,0.235,0.083,0.682,5,7,64.6,-50.9,175,155
1905-08-31,EHOC,Vitesse (Leiden),4,4,1383,1417,0.448,0.103,0.449,4,5,0.0,-0.0,192,175
1905-08-31,Swift²,DVD,10,2,1489,1401,0.622,0.091,0.287,7,5,40.6,-46.5,169,183
1905-10-22,DVD,DTV,6,19,1364,1831,0.062,0.033,0.906,4,11,-15.9,15.9,183,183
1905-10-22,HOC,Swift²,2,7,1574,1538,0.549,0.099,0.352,6,5,-70.8,61.7,187,174
1905-10-22,Nausikaa,HOC,1,9,1525,1503,0.529,0.103,0.368,6,5,-72.2,68.3,175,170
1905-10-29,Swift²,Quick,14,3,1599,1551,0.568,0.094,0.337,7,5,44.7,-60.8,163,193
1905-11-05,Vitesse (Leiden),EHOC,10,2,1426,1392,0.547,0.100,0.353,6,5,54.0,-59.8,182,192
1905-11-12,DVV,DTV,5,2,1315,1847,0.044,0.022,0.934,6,15,93.3,-102.9,175,183
1905-11-12,Nausikaa,Quick,6,2,1454,1492,0.444,0.102,0.454,4,5,42.0,-47.2,167,178
1905-11-19,DTV,Quick,14,2,1761,1462,0.847,0.048,0.105,10,5,22.5,-19.4,180,165
1905-11-19,OSCR,EHOC,7,3,1322,1349,0.459,0.104,0.437,6,5,61.2,-43.8,215,178
1905-11-26,Swift²,OSCA,6,0,1661,1597,0.588,0.097,0.315,6,5,35.2,-60.3,161,219
1905-12-03,HOC,DTV,6,6,1589,1784,0.246,0.079,0.675,6,8,24.2,-25.6,170,175
1905-12-10,DVD,Quick,2,8,1366,1443,0.391,0.099,0.511,5,6,-57.4,43.9,191,165
1905-12-17,DTV,Swift²,11,6,1760,1699,0.590,0.086,0.324,8,7,30.9,-28.2,167,159
1905-12-31,DTV,Nausikaa,7,1,1790,1514,0.829,0.053,0.118,9,5,10.9,-12.1,159,171
1906-01-07,DTV,Nausikaa,17,5,1801,1502,0.846,0.050,0.104,9,4,17.1,-19.1,154,164
1906-01-07,DVD,Swift²,2,10,1309,1671,0.107,0.053,0.839,4,8,-20.0,15.6,181,155
1906-01-14,EHOC,OSCR,2,3,1307,1386,0.387,0.103,0.511,4,5,-6.8,8.1,182,205
1906-01-14,Quick,DTV,9,13,1488,1819,0.129,0.054,0.818,5,10,0.7,-0.2,165,151
1906-01-14,Swift²,HOC,10,6,1687,1615,0.601,0.093,0.305,7,5,21.6,-27.0,152,172
1906-02-04,Nausikaa,HOC,1,2,1484,1588,0.351,0.102,0.547,4,5,-2.0,2.0,167,165
1906-02-04,OSCA,Swift²,1,6,1599,1741,0.303,0.096,0.600,4,6,-39.8,21.9,186,133
1906-02-04,Quick,OSCA,1,5,1489,1541,0.424,0.104,0.472,4,5,-37.0,58.7,164,212
1906-02-04,Swift²,DTV,5,3,1709,1819,0.351,0.085,0.564,7,9,27.2,-28.1,150,152
1906-02-04,Swift²,HOC,5,2,1736,1590,0.696,0.082,0.222,7,4,5.3,-5.9,140,153
1906-02-04,Vitesse (Leiden),DVD,2,10,1500,1290,0.766,0.071,0.163,7,4,-121.1,104.1,194,180
1906-02-18,Quick,DTV,1,19,1453,1792,0.123,0.052,0.824,5,10,-20.0,17.8,157,147
1906-03-04,Quick,OSCA,9,3,1433,1561,0.320,0.101,0.579,4,5,59.4,-76.2,155,177
1906-03-04,Swift²,DTV,7,5,1765,1810,0.441,0.087,0.472,7,8,16.3,-18.2,138,147
1906-03-18,Quick,Swift²,4,11,1494,1782,0.157,0.067,0.776,4,8,-18.0,15.1,150,136
1906-03-25,HOC,Swift²,13,6,1587,1798,0.227,0.083,0.690,4,7,81.3,-56.0,161,133
1906-04-01,DVD,Nausikaa,2,7,1395,1483,0.374,0.102,0.524,5,6,-48.2,42.2,186,172
1906-04-01,HOC,DTV,3,11,1667,1792,0.331,0.085,0.584,7,8,-36.9,34.7,153,148
1906-04-01,Swift²,Quick,8,3,1740,1475,0.818,0.058,0.124,8,4,5.4,-6.5,130,148
1906-04-16,Nausikaa,DVD,7,5,1526,1348,0.732,0.078,0.190,7,4,-5.6,6.5,164,173
1906-04-20,DTV,Nausikaa,6,4,1827,1520,0.852,0.047,0.101,10,5,-18.1,21.0,146,156
1906-04-22,Nausikaa,OSCR,8,5,1541,1396,0.693,0.087,0.220,6,4,8.3,-12.9,150,210
1906-05-06,DTV,Swift²,15,5,1809,1746,0.595,0.083,0.322,9,7,35.9,-33.1,147,141
1906-05-06,OSCR,Nausikaa,10,5,1383,1550,0.273,0.094,0.632,4,6,90.1,-54.2,192,148
1906-05-12,DOS,DVV,3,2,1455,1426,0.552,0.077,0.371,11,10,0.5,0.1,175,221
1906-05-12,DTV,OSCA,9,2,1842,1482,0.885,0.039,0.076,10,4,6.7,-9.8,140,183
1906-05-12,DTV,Swift²,2,1,1848,1720,0.680,0.074,0.246,9,7,-10.4,9.4,136,130
1906-05-12,DVD,Nausikaa,3,6,1351,1492,0.305,0.096,0.599,5,6,-18.7,13.8,170,142
1906-05-12,Swift²,Quick,10,4,1710,1466,0.800,0.062,0.138,8,4,10.8,-14.0,135,157
1906-05-24,OSCR,Nausikaa,6,15,1474,1510,0.446,0.105,0.449,4,5,-67.8,42.3,179,139
1906-06-10,OSCR,Quick,3,8,1409,1458,0.429,0.101,0.471,5,6,-46.1,42.1,168,160
1906-09-29,ALO,OSCR,5,10,1306,1363,0.417,0.103,0.480,4,5,-77.3,52.3,236,189
1906-10-27,DTV,DEV,7,5,1846,1465,0.898,0.034,0.068,11,5,-25.2,71.5,187,285
1906-10-27,OSCA,Reuni,10,6,1481,1341,0.685,0.091,0.225,5,3,31.8,-28.6,221,207
1906-10-27,Swift²,Quick,17,3,1738,1502,0.792,0.064,0.144,8,4,30.4,-33.0,183,192
1906-11-03,HOC,Swift²,5,2,1632,1765,0.317,0.093,0.590,5,7,68.7,-48.5,209,174
1906-11-04,Nausikaa,Quick,0,1,1552,1464,0.621,0.094,0.286,6,4,-36.4,34.3,187,182
1906-11-04,Quick,HOC,4,3,1498,1699,0.236,0.086,0.678,4,6,35.8,-44.9,167,187
1906-11-04,Vitesse (Leiden),ALO,6,1,1381,1226,0.705,0.084,0.211,6,4,44.4,-35.1,249,213
1906-11-11,ALO,OSCR,0,5,1191,1412,0.215,0.083,0.702,4,7,-30.1,27.5,197,186
1906-11-11,HOC,Nausikaa,8,2,1655,1515,0.686,0.088,0.226,6,4,31.2,-31.2,173,173
1906-11-18,OSCR,OSCA,6,4,1440,1508,0.399,0.106,0.495,4,5,30.5,-41.1,175,205
1906-11-25,Swift²,HOC,7,3,1716,1687,0.542,0.097,0.361,6,5,32.1,-31.1,169,166
1906-12-02,Quick,Nausikaa,2,2,1535,1485,0.569,0.100,0.331,6,4,-12.7,13.0,165,168
1906-12-16,ALO,Reuni,5,9,1162,1308,0.297,0.098,0.606,4,6,-32.9,36.4,191,202
1906-12-16,Nausikaa,Quick,6,4,1498,1523,0.462,0.106,0.433,6,5,21.3,-20.8,160,158
1907-01-17,Reuni,ALO,8,8,1344,1128,0.771,0.072,0.157,7,3,-43.7,39.9,192,184
1907-02-24,Nausikaa,Swift²,13,2,1519,1748,0.208,0.080,0.712,4,7,92.1,-106.3,172,184
1907-03-03,DEV,DTV,6,11,1534,1818,0.163,0.062,0.775,6,10,-30.5,21.7,285,215
1907-03-03,Nausikaa,HOC,8,4,1613,1657,0.434,0.105,0.461,4,5,41.4,-52.2,163,184
1907-03-10,OSCR,ALO,4,8,1474,1171,0.846,0.053,0.101,8,3,-115.6,106.5,195,188
1907-03-17,OSCR,Reuni,5,7,1359,1304,0.576,0.097,0.327,6,5,-42.9,47.2,186,195
1907-03-24,ALO,Velox,2,5,1278,1569,0.154,0.069,0.777,4,7,0.5,-0.2,182,175
1907-03-24,HOC,Quick,3,4,1607,1505,0.639,0.093,0.268,6,4,-34.5,36.8,174,179
1907-03-24,OSCR,ALO,5,2,1273,1276,0.494,0.103,0.404,6,5,24.4,-26.7,150,158
1907-03-24,OSCR,Reuni,3,6,1315,1351,0.447,0.102,0.450,4,5,-34.8,37.3,172,179
1907-03-24,OSCR,Velox,4,8,1281,1568,0.156,0.070,0.774,4,7,-7.6,8.0,158,165
1907-03-24,Reuni,ALO,5,3,1388,1279,0.650,0.090,0.260,6,4,2.5,-2.5,163,170
1907-03-24,Reuni,Velox,6,1,1391,1576,0.253,0.089,0.659,4,6,61.7,-64.6,152,156
1907-03-24,Swift²,Nausikaa,7,3,1645,1656,0.484,0.100,0.416,7,6,42.6,-34.0,179,158
1907-03-31,ALO,OSCA,13,1,1244,1465,0.213,0.088,0.699,3,6,67.0,-142.9,149,218
1907-04-21,Quick,HOC,4,6,1541,1572,0.454,0.105,0.441,6,5,-26.4,25.3,174,170
1907-04-21,Reuni,OSCA,7,3,1453,1327,0.667,0.092,0.241,6,3,17.9,-28.0,153,200
1907-04-28,HOC,Swift²,4,6,1598,1688,0.372,0.099,0.529,5,6,-13.7,16.1,158,174
1907-04-28,OSCA,ALO,3,9,1300,1317,0.472,0.107,0.421,5,4,-66.8,47.3,183,152
1907-05-03,DTV,Reuni,7,2,1850,1479,0.892,0.037,0.071,10,4,-4.0,-0.0,215,149
1907-05-10,Reuni,DTV,5,6,1479,1846,0.106,0.049,0.845,5,10,23.6,-49.4,148,205
1907-09-29,ALO,Velox,5,12,1374,1523,0.296,0.094,0.609,5,6,-49.1,54.6,192,204
1907-09-29,DVV,HBC,11,3,1444,1171,0.831,0.046,0.123,13,7,42.4,-19.2,304,175
1907-10-20,DTV,HBC,10,5,1820,1173,0.975,0.010,0.015,14,4,-30.1,14.4,233,174
1907-10-20,OSCR,ALO,8,4,1330,1347,0.474,0.101,0.424,6,5,54.3,-43.4,206,182
1907-10-20,Swift²,Quick,8,3,1736,1547,0.745,0.074,0.182,7,4,26.9,-27.2,210,212
1907-10-27,OSCR,Velox,3,1,1384,1599,0.222,0.084,0.694,4,7,58.4,-62.7,185,192
1907-11-03,DVV,DTV,7,12,1509,1791,0.166,0.060,0.775,6,10,-26.9,22.6,270,232
1907-11-03,Reuni,DEV,3,10,1527,1538,0.484,0.100,0.416,7,6,-68.7,137.8,199,296
1907-11-03,Velox,Vitesse (Leiden),10,8,1537,1462,0.602,0.097,0.301,6,4,10.4,-19.5,178,296
1907-11-10,ALO,Velox,1,4,1300,1543,0.195,0.078,0.728,4,7,-4.8,4.8,173,170
